,Product URL,Product Name,Selling Price,Discount,Image URLs,cathegory,1,genero,3,producto
106,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-prince-of-wales-azul-marino-S2022121321.html,Americana prince of wales azul marino,179.9,30.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw9f1c529a/images/hi-res/PV23/semana-04-04-2023/americana-prince-of-wales-azul-marino-lookbook-1.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
107,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-strech-clasica-navy-S2022121312.html,Americana strech clasica navy,179.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw42a93424/images/hi-res/PV23/semana-04-04-2023/americana-strech-clasica-navy-lookbook-4.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
108,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-comfort-verde-gris-S2022121317.html,Americana comfort verde gris,199.9,30.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw23a5902b/images/hi-res/PV23/semana-10-05-2023/123087-5.jpg?sw=586&sh=780,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
109,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-comfort-blanca-S2022121318.html,Americana comfort blanca,199.9,20.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw65c3ebf2/images/hi-res/PV23/semana-22-04-2023/americana-comfort-blanca-lookbook-7.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
110,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-traje-l.edition-oriol-elcacho-lino-verde-gris-S2023021407.html,Americana traje L.Edition Oriol Elcacho lino verde gris,229.9,30.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw86a6c6a8/images/hi-res/PV23/semana-22-03-2023/americana-traje-limited-edition-oriol-elcacho-lino-verde-gris-principal.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
111,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-strech-cruzada-azul-marino-S2022121313.html,Americana strech cruzada azul marino,179.9,10.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw2dce0f4c/images/hi-res/PV23/semana-05-04-2023/americanacruzada.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
112,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-casual-silbon-navy-S2022102501.html,Americana casual silbon navy,119.9,20.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwed79ce51/images/hi-res/PV23/semana-05-04-2023/americana-casual-silbon-navy-lookbook-3.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
113,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-ligera-beige-claro-S2022121314.html,Americana ligera beige claro,179.9,20.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwcee402c7/images/hi-res/PV23/semana-03-03-2023/americana-ligera-beige-claro-lookbook-1.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
114,https://www.silbonshop.com/es_es/americanas-chaquetas/americana-ligera-verde-claro-S2022121315.html,Americana ligera verde claro,179.9,20.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dw87b82b39/images/hi-res/PV23/semana-03-03-2023/americana-ligera-verde-claro-lookbook-2.jpg?sw=256&sh=341,Home/Hombre/Ropa/Americanas,Home,Hombre,Ropa,Americanas
131,https://www.silbonshop.com/es_es/bolsos-mujer/bolso-mini-bandolera-azul-marino-S2023052201.html,Bolso mini bandolera azul marino,119.0,0.0,https://www.silbonshop.com/dw/image/v2/BFLC_PRD/on/demandware.static/-/Sites-silbon_master/default/dwe10d3b92/images/hi-res/OI23/semana-17-08-2023/124091-.jpg?sw=256&sh=341,Home/Mujer/Complementos/Bolsos y monederos,Home,Mujer,Complementos,Bolsos y monederos
